AC_CLASS;AC_MASS;NUM_ENGS;INCIDENT_MONTH;INCIDENT_YEAR;HEIGHT;SPEED;PHASE_OF_FLT;DAMAGE;BIRDS_STRUCK;SIZE;WARNED
A;3;2;8;2013;10;140;2;N;1;Small;Y
A;3;2;8;2013;10;140;2;N;1;Medium;Y
A;4;2;3;2010;10;140;2;N;1;Medium;Y
A;4;2;7;2010;10;140;2;N;1;Small;Y
A;4;2;7;2010;10;140;2;N;2;Small;N
A;4;2;7;2010;10;140;2;N;1;Small;Y
A;4;2;8;2010;10;140;2;N;1;Small;N
A;4;2;9;2010;10;140;2;N;1;Medium;Y
A;4;2;9;2010;10;140;2;N;1;Small;N
A;4;2;10;2010;10;140;2;N;2;Small;N
A;4;2;4;2011;10;140;2;N;1;Small;N
A;4;2;4;2011;10;140;2;N;1;Small;N
A;4;2;5;2011;10;140;2;N;1;Small;N
A;4;2;6;2011;10;140;2;N;1;Small;N
A;4;2;6;2011;10;140;2;N;1;Small;Y
A;4;2;6;2011;10;140;2;N;1;Small;Y
A;4;2;7;2011;10;140;2;N;1;Medium;Y
A;4;2;8;2011;10;140;2;N;2;Small;Y
A;4;2;8;2011;10;140;2;N;1;Medium;Y
A;4;3;9;2011;10;140;2;N;1;Small;N
A;4;2;9;2011;10;140;2;N;1;Small;Unknown
A;4;2;12;2011;10;140;2;N;2;Small;N
A;4;2;12;2011;10;140;2;N;1;Medium;Y
A;4;2;1;2012;10;140;2;N;1;Small;N
A;4;2;3;2012;10;140;2;M?;2;Medium;Unknown
A;4;2;3;2012;10;140;2;N;1;Small;Y
A;4;2;3;2012;10;140;2;M;1;Small;N
A;4;2;3;2012;10;140;2;N;1;Large;Y
A;4;2;5;2012;10;140;2;N;1;Small;Y
A;4;2;6;2012;10;140;2;N;1;Small;Y
A;4;2;6;2012;10;140;2;N;2;Small;Y
A;4;2;6;2012;10;140;2;N;1;Small;N
A;4;2;7;2012;10;140;2;N;1;Small;N
A;4;2;7;2012;10;140;2;N;1;Medium;Y
A;4;2;7;2012;10;140;2;N;1;Small;Unknown
A;4;2;7;2012;10;140;2;N;1;Small;N
A;4;2;8;2012;10;140;2;N;1;Small;N
A;4;2;10;2012;10;140;2;N;1;Small;Y
A;4;2;12;2012;10;140;2;N;1;Small;N
A;4;2;12;2012;10;140;2;N;1;Small;N
A;4;2;12;2012;10;140;2;N;2;Small;Unknown
A;4;2;1;2013;10;140;2;N;1;Small;Unknown
A;4;2;2;2013;10;140;2;N;1;Small;N
A;4;2;2;2013;10;140;2;N;2;Small;Y
A;4;2;4;2013;10;140;2;M;1;Small;Unknown
A;4;2;6;2013;10;140;2;N;1;Small;Y
A;4;2;6;2013;10;140;2;N;1;Medium;N
A;4;2;8;2013;10;140;2;N;1;Small;N
A;4;2;9;2013;10;140;2;N;1;Small;N
A;4;3;10;2013;10;140;2;N;2;Small;Y
A;4;2;3;2014;10;140;2;N;1;Small;N
A;4;4;6;2014;10;140;2;N;1;Large;Y
A;4;2;8;2012;12;140;2;N;1;Small;Y
A;3;2;7;2010;15;140;2;N;2;Small;N
A;3;2;5;2012;15;140;2;N;1;Small;Unknown
A;4;2;7;2011;15;140;2;N;2;Small;Y
A;4;2;6;2014;15;140;2;M;1;Medium;Unknown
A;1;2;2;2011;20;140;2;N;1;Small;Y
A;3;2;2;2010;20;140;2;N;1;Small;Y
A;3;2;6;2011;20;140;2;N;1;Small;N
A;3;2;10;2011;20;140;2;N;2;Small;Unknown
A;3;2;8;2012;20;140;2;N;1;Small;Unknown
A;3;2;3;2013;20;140;2;N;1;Small;Y
A;3;2;8;2013;20;140;2;N;2;Small;Y
A;3;2;9;2013;20;140;2;N;2;Medium;Y
A;3;2;10;2013;20;140;2;M?;2;Small;N
A;4;2;4;2010;20;140;2;N;1;Medium;N
A;4;2;1;2010;20;140;2;N;1;Small;Y
A;4;2;6;2010;20;140;2;N;1;Medium;N
A;4;2;6;2010;20;140;2;N;1;Small;Y
A;4;2;6;2010;20;140;2;N;1;Medium;Y
A;4;2;8;2010;20;140;2;N;1;Small;Y
A;4;2;9;2010;20;140;2;N;1;Small;N
A;4;2;10;2010;20;140;2;N;1;Small;Y
A;4;2;10;2010;20;140;2;M;2;Medium;Unknown
A;4;2;11;2010;20;140;2;M?;1;Small;N
A;4;2;11;2010;20;140;2;N;1;Unknown;Unknown
A;4;2;4;2011;20;140;2;N;2;Small;Y
A;4;2;7;2011;20;140;2;N;1;Medium;N
A;4;2;8;2011;20;140;2;N;1;Small;Y
A;4;2;9;2011;20;140;2;N;1;Medium;Unknown
A;4;2;10;2011;20;140;2;N;1;Small;N
A;4;2;11;2011;20;140;2;N;3;Small;Unknown
A;4;3;12;2011;20;140;2;N;2;Small;Y
A;4;2;1;2012;20;140;2;N;1;Small;Y
A;4;2;1;2012;20;140;2;N;2;Small;N
A;4;2;4;2012;20;140;2;N;1;Medium;N
A;4;2;5;2012;20;140;2;N;1;Unknown;N
A;4;2;5;2012;20;140;2;N;1;Small;N
A;4;2;6;2012;20;140;2;N;2;Small;Unknown
A;4;2;7;2012;20;140;2;N;2;Small;N
A;4;2;8;2012;20;140;2;N;1;Small;Y
A;4;2;10;2012;20;140;2;N;1;Small;N
A;4;2;11;2012;20;140;2;N;1;Small;Y
A;4;2;11;2012;20;140;2;N;1;Small;N
A;4;2;12;2012;20;140;2;N;1;Small;Unknown
A;4;2;5;2013;20;140;2;N;1;Small;Y
A;4;2;6;2013;20;140;2;N;1;Small;N
A;4;2;7;2013;20;140;2;N;1;Small;N
A;4;2;7;2013;20;140;2;N;1;Medium;Y
A;4;2;8;2013;20;140;2;N;1;Small;Unknown
A;4;2;8;2013;20;140;2;N;2;Medium;Unknown
A;4;2;8;2013;20;140;2;N;1;Small;Y
A;4;2;9;2013;20;140;2;N;1;Small;Y
A;4;3;9;2013;20;140;2;N;1;Small;N
A;4;2;12;2013;20;140;2;N;1;Small;Y
A;4;2;1;2014;20;140;2;N;1;Small;N
A;4;2;6;2014;20;140;2;N;1;Small;N
A;4;2;10;2013;23;140;2;N;1;Medium;Y
A;3;2;10;2010;25;140;2;N;1;Small;Y
A;3;2;8;2011;25;140;2;N;1;Small;N
A;3;2;7;2013;25;140;2;N;1;Small;Unknown
A;4;2;11;2010;25;140;2;N;1;Medium;Y
A;4;2;8;2011;25;140;2;N;1;Small;Y
A;4;2;9;2011;25;140;2;N;1;Unknown;N
A;4;2;7;2012;25;140;2;N;1;Small;N
A;4;2;6;2013;25;140;2;N;1;Small;N
A;3;2;6;2012;30;140;2;N;1;Small;N
A;4;2;4;2010;30;140;2;N;2;Small;N
A;4;2;8;2010;30;140;2;N;1;Small;Y
A;4;2;10;2010;30;140;2;N;1;Small;N
A;4;2;1;2011;30;140;2;N;1;Small;Unknown
A;4;2;2;2011;30;140;2;N;1;Large;N
A;4;2;6;2011;30;140;2;N;1;Small;N
A;4;2;8;2011;30;140;2;N;2;Small;Unknown
A;4;2;8;2011;30;140;2;N;2;Small;Y
A;4;2;12;2011;30;140;2;N;1;Small;Y
A;4;2;4;2012;30;140;2;M;1;Large;N
A;4;2;6;2012;30;140;2;N;1;Small;Unknown
A;4;2;8;2012;30;140;2;N;2;Small;Unknown
A;4;2;8;2012;30;140;2;N;1;Small;Y
A;4;2;2;2013;30;140;2;N;1;Large;N
A;4;2;8;2013;30;140;2;N;1;Small;Unknown
A;4;2;11;2013;30;140;2;N;1;Small;Unknown
A;4;2;11;2013;30;140;2;N;2;Small;Y
A;3;2;3;2011;35;140;2;N;1;Small;N
A;4;2;7;2010;35;140;2;N;1;Small;Y
A;4;2;9;2013;35;140;2;N;1;Small;Y
A;3;2;8;2010;40;140;2;N;1;Small;N
A;4;2;10;2012;40;140;2;N;1;Small;Y
A;5;2;8;2011;40;140;2;N;1;Small;N
A;3;2;1;2010;50;140;2;N;2;Small;Unknown
A;3;2;5;2010;50;140;2;N;1;Small;Y
A;3;2;5;2010;50;140;2;N;1;Small;Y
A;3;2;4;2010;50;140;2;N;2;Medium;Y
A;3;2;6;2010;50;140;2;N;1;Medium;N
A;3;2;7;2010;50;140;2;N;2;Small;N
A;3;2;8;2010;50;140;2;N;1;Small;N
A;3;2;4;2011;50;140;2;N;1;Small;Y
A;3;2;7;2011;50;140;2;N;1;Medium;Y
A;3;2;1;2012;50;140;2;N;2;Small;Y
A;3;2;2;2012;50;140;2;N;1;Small;Y
A;3;2;2;2012;50;140;2;N;1;Medium;Unknown
A;3;2;2;2012;50;140;2;N;2;Small;N
A;3;2;5;2012;50;140;2;N;1;Small;Y
A;3;2;10;2012;50;140;2;N;1;Small;Y
A;3;2;10;2012;50;140;2;N;2;Small;Unknown
A;3;2;11;2012;50;140;2;N;1;Small;Y
A;3;2;1;2013;50;140;2;N;1;Medium;N
A;3;2;6;2013;50;140;2;N;1;Small;N
A;3;2;10;2013;50;140;2;M;2;Large;Unknown
A;3;2;3;2014;50;140;2;N;1;Small;Unknown
A;3;2;3;2014;50;140;2;N;2;Small;Unknown
A;3;2;6;2014;50;140;2;N;1;Small;Y
A;4;2;3;2010;50;140;2;N;2;Small;N
A;4;2;3;2010;50;140;2;N;1;Small;N
A;4;2;1;2010;50;140;2;N;2;Small;Y
A;4;2;4;2010;50;140;2;N;1;Small;Y
A;4;2;4;2010;50;140;2;N;1;Small;N
A;4;2;5;2010;50;140;2;N;1;Small;N
A;4;3;6;2010;50;140;2;N;1;Small;Y
A;4;2;6;2010;50;140;2;N;1;Medium;N
A;4;2;7;2010;50;140;2;N;1;Medium;Y
A;4;2;7;2010;50;140;2;N;1;Medium;Y
A;4;2;7;2010;50;140;2;N;1;Small;Unknown
A;4;2;7;2010;50;140;2;N;1;Large;N
A;4;2;8;2010;50;140;2;N;1;Small;N
A;4;2;8;2010;50;140;2;N;1;Small;Y
A;4;2;9;2010;50;140;2;N;1;Medium;Y
A;4;2;9;2010;50;140;2;N;1;Small;Y
A;4;2;9;2010;50;140;2;N;1;Small;N
A;4;2;9;2010;50;140;2;N;1;Small;Y
A;4;2;10;2010;50;140;2;N;1;Small;N
A;4;2;10;2010;50;140;2;N;1;Small;Y
A;4;2;11;2010;50;140;2;N;1;Small;Y
A;4;2;11;2010;50;140;2;N;1;Medium;N
A;4;2;11;2010;50;140;2;N;2;Small;N
A;4;2;12;2010;50;140;2;N;1;Small;Unknown
A;4;2;12;2010;50;140;2;N;1;Medium;N
A;4;2;12;2010;50;140;2;N;1;Small;Unknown
A;4;2;1;2011;50;140;2;N;2;Small;N
A;4;2;2;2011;50;140;2;N;1;Small;Y
A;4;2;4;2011;50;140;2;N;1;Small;N
A;4;2;4;2011;50;140;2;N;1;Small;N
A;4;2;5;2011;50;140;2;N;1;Small;Unknown
A;4;2;6;2011;50;140;2;N;1;Small;N
A;4;2;6;2011;50;140;2;N;1;Small;N
A;4;2;6;2011;50;140;2;N;2;Small;Y
A;4;2;7;2011;50;140;2;N;1;Small;N
A;4;2;7;2011;50;140;2;N;1;Small;Y
A;4;2;7;2011;50;140;2;N;1;Small;Y
A;4;2;9;2011;50;140;2;N;1;Unknown;Unknown
A;4;2;9;2011;50;140;2;N;1;Unknown;N
A;4;2;9;2011;50;140;2;N;2;Small;N
A;4;2;9;2011;50;140;2;N;2;Small;N
A;4;2;9;2011;50;140;2;N;1;Small;Y
A;4;2;10;2011;50;140;2;N;2;Small;Y
A;4;2;11;2011;50;140;2;N;2;Small;N
A;4;2;11;2011;50;140;2;N;1;Unknown;Y
A;4;2;11;2011;50;140;2;N;1;Medium;N
A;4;2;12;2011;50;140;2;N;1;Large;Y
A;4;2;1;2012;50;140;2;N;1;Small;Y
A;4;2;2;2012;50;140;2;N;1;Small;Unknown
A;4;2;3;2012;50;140;2;N;2;Medium;N
A;4;3;3;2012;50;140;2;N;1;Small;Unknown
A;4;2;4;2012;50;140;2;N;1;Small;N
A;4;2;5;2012;50;140;2;N;1;Small;Y
A;4;2;5;2012;50;140;2;N;1;Medium;Y
A;4;2;6;2012;50;140;2;N;1;Small;Y
A;4;2;6;2012;50;140;2;N;1;Small;Y
A;4;2;7;2012;50;140;2;N;2;Small;Y
A;4;2;7;2012;50;140;2;N;1;Small;Unknown
A;4;2;8;2012;50;140;2;N;1;Small;Y
A;4;2;8;2012;50;140;2;N;2;Small;Unknown
A;4;2;8;2012;50;140;2;N;2;Small;N
A;4;2;10;2012;50;140;2;N;1;Medium;Y
A;4;2;10;2012;50;140;2;N;1;Small;Y
A;4;2;10;2012;50;140;2;N;2;Small;N
A;4;2;10;2012;50;140;2;N;1;Medium;N
A;4;2;11;2012;50;140;2;N;1;Small;N
A;4;2;1;2013;50;140;2;N;1;Small;N
A;4;2;2;2013;50;140;2;N;1;Medium;Y
A;4;2;3;2013;50;140;2;N;1;Small;Y
A;4;2;4;2013;50;140;2;N;1;Small;Y
A;4;2;4;2013;50;140;2;N;1;Medium;Y
A;4;2;5;2013;50;140;2;N;1;Small;Y
A;4;2;5;2013;50;140;2;N;1;Small;N
A;4;2;6;2013;50;140;2;M;2;Small;Y
A;4;2;6;2013;50;140;2;N;1;Large;Y
A;4;2;6;2013;50;140;2;N;1;Small;Unknown
A;4;2;6;2013;50;140;2;N;1;Small;N
A;4;2;7;2013;50;140;2;N;1;Small;N
A;4;2;9;2013;50;140;2;N;2;Small;N
A;4;2;10;2013;50;140;2;N;2;Small;Y
A;4;2;10;2013;50;140;2;N;1;Small;Y
A;4;2;10;2013;50;140;2;N;1;Small;Y
A;4;2;11;2013;50;140;2;N;2;Small;Y
A;4;2;2;2014;50;140;2;N;1;Small;Y
A;4;2;5;2014;50;140;2;N;1;Small;N
A;4;2;5;2014;50;140;2;N;2;Small;Y
A;4;2;12;2010;55;140;2;N;1;Small;N
A;4;2;9;2013;60;140;2;N;2;Small;Y
A;4;2;12;2012;65;140;2;N;1;Small;N
A;4;2;5;2012;70;140;2;N;1;Small;N
A;3;2;1;2010;75;140;2;S;1;Medium;Y
A;4;2;9;2010;75;140;2;N;1;Medium;Y
A;4;2;9;2011;75;140;2;N;1;Small;N
A;4;2;10;2011;75;140;2;N;1;Small;Unknown
A;4;2;3;2012;75;140;2;N;1;Medium;N
A;4;2;7;2013;75;140;2;N;1;Small;Unknown
A;4;2;4;2014;75;140;2;N;1;Medium;N
A;3;2;6;2014;80;140;2;N;1;Small;N
A;4;2;4;2011;80;140;2;N;2;Small;N
A;4;2;9;2012;80;140;2;N;1;Small;Y
A;4;2;4;2013;80;140;2;M;1;Large;N
A;4;2;9;2011;90;140;2;N;1;Small;Y
A;2;2;10;2010;100;140;2;N;1;Small;N
A;2;2;7;2013;100;140;2;M?;1;Large;N
A;3;2;6;2010;100;140;2;N;1;Small;Y
A;3;2;7;2010;100;140;2;N;1;Small;Y
A;3;2;8;2010;100;140;2;N;1;Small;N
A;3;2;8;2010;100;140;2;N;1;Small;Y
A;3;2;4;2011;100;140;2;N;1;Medium;N
A;3;2;4;2011;100;140;2;N;1;Small;Y
A;3;2;6;2011;100;140;2;N;1;Small;Y
A;3;2;6;2011;100;140;2;N;2;Small;Unknown
A;3;2;7;2011;100;140;2;N;1;Small;Y
A;3;2;7;2011;100;140;2;N;2;Small;Y
A;3;2;11;2011;100;140;2;N;1;Small;N
A;3;2;4;2012;100;140;2;N;1;Small;Y
A;3;2;9;2012;100;140;2;N;1;Small;N
A;3;2;4;2013;100;140;2;N;1;Small;N
A;3;2;8;2013;100;140;2;N;4;Small;Unknown
A;3;2;9;2013;100;140;2;N;1;Small;Y
A;3;2;11;2013;100;140;2;N;2;Small;N
A;3;2;2;2014;100;140;2;N;1;Small;N
A;3;2;3;2014;100;140;2;N;1;Small;N
A;3;2;6;2014;100;140;2;N;1;Small;N
A;4;2;3;2010;100;140;2;N;1;Medium;N
A;4;2;4;2010;100;140;2;N;1;Medium;Y
A;4;2;1;2010;100;140;2;N;1;Medium;N
A;4;2;1;2010;100;140;2;N;1;Small;N
A;4;2;5;2010;100;140;2;N;2;Small;N
A;4;2;4;2010;100;140;2;N;2;Small;N
A;4;2;6;2010;100;140;2;N;1;Small;Y
A;4;2;5;2010;100;140;2;N;1;Small;N
A;4;2;5;2010;100;140;2;N;2;Small;N
A;4;2;6;2010;100;140;2;N;1;Small;N
A;4;2;7;2010;100;140;2;N;1;Small;N
A;4;2;7;2010;100;140;2;N;1;Small;N
A;4;2;7;2010;100;140;2;N;1;Small;Y
A;4;2;8;2010;100;140;2;N;2;Small;Unknown
A;4;2;8;2010;100;140;2;N;1;Small;Y
A;4;2;8;2010;100;140;2;N;1;Small;N
A;4;2;8;2010;100;140;2;N;1;Small;Y
A;4;2;8;2010;100;140;2;N;1;Small;N
A;4;2;8;2010;100;140;2;N;1;Small;Y
A;4;2;9;2010;100;140;2;N;1;Small;Y
A;4;2;9;2010;100;140;2;N;1;Small;Y
A;4;2;9;2010;100;140;2;N;1;Small;N
A;4;2;10;2010;100;140;2;N;3;Small;N
A;4;2;11;2010;100;140;2;N;1;Small;N
A;4;2;11;2010;100;140;2;N;2;Small;Y
A;4;2;11;2010;100;140;2;N;1;Small;Y
A;4;2;1;2011;100;140;2;N;1;Small;Unknown
A;4;2;3;2011;100;140;2;N;1;Small;Y
A;4;2;4;2011;100;140;2;N;1;Small;Y
A;4;2;4;2011;100;140;2;N;1;Large;N
A;4;2;5;2011;100;140;2;N;1;Medium;Y
A;4;2;6;2011;100;140;2;N;1;Small;Y
A;4;2;6;2011;100;140;2;N;1;Medium;N
A;4;2;6;2011;100;140;2;N;2;Small;Y
A;4;2;7;2011;100;140;2;N;1;Large;Y
A;4;2;8;2011;100;140;2;N;1;Small;Y
A;4;2;8;2011;100;140;2;N;1;Small;N
A;4;2;10;2011;100;140;2;N;1;Small;N
A;4;2;11;2011;100;140;2;N;1;Small;Y
A;4;2;12;2011;100;140;2;N;1;Small;N
A;4;2;1;2012;100;140;2;M;1;Medium;Unknown
A;4;2;1;2012;100;140;2;N;1;Small;Y
A;4;2;1;2012;100;140;2;N;1;Small;N
A;4;2;2;2012;100;140;2;N;2;Small;Y
A;4;2;2;2012;100;140;2;N;1;Medium;N
A;4;2;2;2012;100;140;2;N;1;Small;Y
A;4;2;3;2012;100;140;2;N;1;Small;Unknown
A;4;2;4;2012;100;140;2;N;1;Small;Unknown
A;4;2;5;2012;100;140;2;N;1;Small;N
A;4;2;5;2012;100;140;2;N;1;Medium;N
A;4;2;6;2012;100;140;2;N;1;Small;Unknown
A;4;2;6;2012;100;140;2;N;1;Small;Y
A;4;2;4;2012;100;140;2;N;1;Small;N
A;4;2;7;2012;100;140;2;N;1;Small;Y
A;4;2;7;2012;100;140;2;N;2;Small;N
A;4;2;7;2012;100;140;2;N;1;Medium;N
A;4;2;7;2012;100;140;2;N;1;Unknown;N
A;4;2;7;2012;100;140;2;N;1;Small;Y
A;4;2;7;2012;100;140;2;N;1;Small;Unknown
A;4;2;7;2012;100;140;2;N;1;Medium;Unknown
A;4;2;8;2012;100;140;2;N;2;Small;Y
A;4;3;7;2012;100;140;2;N;1;Small;Unknown
A;4;3;8;2012;100;140;2;N;1;Small;Unknown
A;4;2;9;2012;100;140;2;N;1;Small;Y
A;4;2;9;2012;100;140;2;N;1;Small;N
A;4;2;10;2012;100;140;2;N;1;Small;Y
A;4;2;10;2012;100;140;2;N;2;Small;Y
A;4;2;10;2012;100;140;2;N;1;Small;N
A;4;2;10;2012;100;140;2;N;1;Small;Y
A;4;2;10;2012;100;140;2;N;1;Small;N
A;4;2;10;2012;100;140;2;N;1;Small;Unknown
A;4;2;11;2012;100;140;2;N;1;Medium;Y
A;4;2;12;2012;100;140;2;N;1;Medium;N
A;4;2;1;2013;100;140;2;N;1;Small;Y
A;4;2;2;2013;100;140;2;N;2;Small;Y
A;4;2;2;2013;100;140;2;N;1;Unknown;Y
A;4;2;2;2013;100;140;2;N;1;Medium;Unknown
A;4;2;4;2013;100;140;2;N;1;Small;N
A;4;2;4;2013;100;140;2;N;1;Small;Y
A;4;2;4;2013;100;140;2;N;1;Small;Y
A;4;2;5;2013;100;140;2;N;1;Medium;Y
A;4;2;5;2013;100;140;2;N;1;Medium;Y
A;4;2;6;2013;100;140;2;N;1;Small;N
A;4;2;6;2013;100;140;2;N;1;Small;Y
A;4;2;7;2013;100;140;2;N;1;Small;Y
A;4;2;8;2013;100;140;2;N;1;Small;N
A;4;2;8;2013;100;140;2;N;1;Medium;Unknown
A;4;2;8;2013;100;140;2;N;1;Small;Y
A;4;2;8;2013;100;140;2;N;1;Small;Y
A;4;2;8;2013;100;140;2;N;1;Medium;Y
A;4;2;8;2013;100;140;2;N;1;Small;N
A;4;2;9;2013;100;140;2;N;1;Small;Y
A;4;2;10;2013;100;140;2;N;1;Small;Unknown
A;4;2;10;2013;100;140;2;N;1;Small;N
A;4;2;11;2013;100;140;2;N;1;Medium;Y
A;4;2;12;2013;100;140;2;N;1;Medium;N
A;4;2;3;2014;100;140;2;N;1;Small;Y
A;4;2;5;2014;100;140;2;N;1;Small;Unknown
A;4;2;6;2014;100;140;2;N;1;Small;Unknown
A;5;2;1;2014;100;140;2;N;1;Small;Y
A;4;2;11;2013;125;140;2;M;1;Large;N
A;3;2;6;2010;150;140;2;N;1;Small;Y
A;3;2;9;2010;150;140;2;N;1;Small;N
A;3;2;11;2010;150;140;2;N;1;Small;Y
A;3;2;2;2011;150;140;2;N;1;Small;N
A;3;2;6;2012;150;140;2;N;1;Small;Y
A;3;2;8;2012;150;140;2;N;1;Unknown;Unknown
A;4;2;2;2010;150;140;2;N;1;Small;Unknown
A;4;2;2;2010;150;140;2;N;1;Small;N
A;4;2;5;2010;150;140;2;N;1;Small;Unknown
A;4;2;7;2010;150;140;2;N;1;Unknown;Unknown
A;4;2;7;2010;150;140;2;N;1;Small;Y
A;4;2;8;2010;150;140;2;N;1;Small;Y
A;4;2;8;2010;150;140;2;N;1;Unknown;Y
A;4;2;6;2010;150;140;2;N;1;Small;N
A;4;2;10;2010;150;140;2;N;2;Small;Y
A;4;2;11;2010;150;140;2;M;1;Medium;Y
A;4;2;1;2011;150;140;2;N;2;Small;Y
A;4;2;2;2011;150;140;2;M;1;Small;Unknown
A;4;2;3;2011;150;140;2;N;1;Medium;N
A;4;2;6;2011;150;140;2;N;1;Small;N
A;4;2;12;2011;150;140;2;N;1;Small;N
A;4;2;5;2012;150;140;2;N;1;Small;Y
A;4;2;7;2012;150;140;2;N;1;Small;Y
A;4;2;8;2012;150;140;2;N;1;Unknown;Y
A;4;2;8;2012;150;140;2;N;1;Small;N
A;4;2;10;2012;150;140;2;N;1;Large;Y
A;4;2;1;2013;150;140;2;N;1;Small;Unknown
A;4;2;2;2013;150;140;2;N;1;Large;Y
A;4;2;6;2013;150;140;2;N;1;Small;Unknown
A;4;2;7;2013;150;140;2;N;1;Small;Y
A;4;2;9;2013;150;140;2;N;1;Medium;Unknown
A;4;2;9;2013;150;140;2;N;1;Small;Y
A;4;2;10;2013;150;140;2;N;1;Medium;Unknown
A;4;2;12;2013;150;140;2;N;2;Small;N
A;4;2;5;2014;150;140;2;N;1;Small;Y
A;4;2;6;2014;150;140;2;N;1;Small;Y
A;4;2;10;2013;170;140;2;N;1;Small;N
A;4;2;7;2010;175;140;2;N;1;Small;N
A;4;2;10;2013;180;140;2;N;1;Medium;Y
A;2;2;2;2014;200;140;2;S;1;Medium;Y
A;3;2;4;2010;200;140;2;N;2;Small;Y
A;3;2;9;2010;200;140;2;N;1;Small;N
A;3;2;9;2010;200;140;2;N;1;Small;Y
A;3;2;9;2010;200;140;2;N;1;Small;N
A;3;2;3;2011;200;140;2;M;3;Small;Y
A;3;2;5;2011;200;140;2;N;1;Small;Y
A;3;2;7;2011;200;140;2;N;1;Small;N
A;3;2;9;2011;200;140;2;N;1;Small;N
A;3;2;12;2011;200;140;2;N;1;Medium;Y
A;3;2;1;2012;200;140;2;M?;2;Medium;Unknown
A;3;2;1;2012;200;140;2;N;1;Medium;Unknown
A;3;2;4;2012;200;140;2;N;2;Small;Y
A;3;2;5;2012;200;140;2;N;1;Small;Unknown
A;3;2;5;2012;200;140;2;N;1;Small;Y
A;3;2;1;2013;200;140;2;N;1;Small;Y
A;3;2;3;2013;200;140;2;N;1;Unknown;Y
A;3;2;8;2013;200;140;2;N;1;Medium;N
A;3;2;11;2013;200;140;2;N;2;Medium;n
A;3;2;12;2013;200;140;2;N;1;Medium;Unknown
A;3;2;12;2013;200;140;2;N;1;Small;Unknown
A;3;2;5;2014;200;140;2;N;1;Small;Unknown
A;3;2;6;2014;200;140;2;N;1;Small;N
A;4;2;4;2010;200;140;2;N;2;Small;Y
A;4;2;4;2010;200;140;2;N;1;Medium;N
A;4;2;5;2010;200;140;2;N;1;Small;Y
A;4;2;6;2010;200;140;2;N;1;Small;N
A;4;2;7;2010;200;140;2;N;1;Small;N
A;4;2;7;2010;200;140;2;N;1;Small;N
A;4;2;7;2010;200;140;2;N;1;Small;Y
A;4;2;7;2010;200;140;2;N;1;Small;Y
A;4;2;8;2010;200;140;2;N;1;Medium;N
A;4;2;9;2010;200;140;2;N;2;Small;Y
A;4;2;9;2010;200;140;2;N;2;Small;N
A;4;2;9;2010;200;140;2;N;1;Small;Y
A;4;2;9;2010;200;140;2;N;1;Small;Unknown
A;4;2;9;2010;200;140;2;N;1;Medium;N
A;4;2;10;2010;200;140;2;M;1;Medium;N
A;4;2;10;2010;200;140;2;N;1;Small;Y
A;4;2;11;2010;200;140;2;N;1;Medium;Y
A;4;2;11;2010;200;140;2;M;1;Medium;N
A;4;2;11;2010;200;140;2;N;1;Medium;N
A;4;2;1;2011;200;140;2;N;3;Small;Y
A;4;2;2;2011;200;140;2;N;1;Medium;Y
A;4;2;3;2011;200;140;2;N;1;Small;Y
A;4;2;3;2011;200;140;2;N;1;Small;N
A;4;2;3;2011;200;140;2;N;1;Small;Y
A;4;2;4;2011;200;140;2;N;1;Medium;N
A;4;2;5;2011;200;140;2;N;2;Small;N
A;4;2;5;2011;200;140;2;N;1;Small;N
A;4;2;5;2011;200;140;2;N;1;Unknown;Unknown
A;4;2;5;2011;200;140;2;M;1;Small;Y
A;4;2;7;2011;200;140;2;M;1;Small;N
A;4;2;7;2011;200;140;2;N;1;Small;Y
A;4;2;8;2011;200;140;2;N;1;Small;Unknown
A;4;2;8;2011;200;140;2;N;2;Small;Y
A;4;2;9;2011;200;140;2;N;1;Small;N
A;4;2;10;2011;200;140;2;N;1;Small;N
A;4;2;12;2011;200;140;2;N;2;Medium;y
A;4;3;1;2012;200;140;2;N;1;Small;Unknown
A;4;2;2;2012;200;140;2;N;2;Small;N
A;4;2;11;2011;200;140;2;N;1;Unknown;Unknown
A;4;2;8;2011;200;140;2;N;2;Small;N
A;4;2;5;2012;200;140;2;N;1;Small;Y
A;4;2;5;2012;200;140;2;N;1;Medium;N
A;4;2;5;2012;200;140;2;N;1;Small;N
A;4;2;6;2012;200;140;2;N;1;Small;N
A;4;2;6;2012;200;140;2;N;1;Small;N
A;4;3;5;2012;200;140;2;N;1;Small;Unknown
A;4;2;7;2012;200;140;2;N;1;Medium;N
A;4;2;7;2012;200;140;2;N;1;Large;Y
A;4;3;7;2012;200;140;2;N;1;Small;Unknown
A;4;2;8;2012;200;140;2;N;1;Medium;Y
A;4;2;8;2012;200;140;2;N;1;Small;N
A;4;2;8;2012;200;140;2;N;1;Small;Y
A;4;2;8;2012;200;140;2;N;1;Medium;N
A;4;2;6;2012;200;140;2;N;1;Small;Y
A;4;2;9;2012;200;140;2;N;1;Small;Unknown
A;4;2;9;2012;200;140;2;N;1;Medium;N
A;4;2;9;2012;200;140;2;N;1;Small;Y
A;4;2;9;2012;200;140;2;N;2;Small;Y
A;4;2;9;2012;200;140;2;N;1;Small;Y
A;4;2;10;2012;200;140;2;N;2;Small;Y
